5467,steeles,165,Mechanical
5468,Scarborough Centre STN,38,Investigation
5469,Dundas west stn,40,Investigation
5470,wilson garage,163,Late Leaving Garage - Mechanical
5471,Jane an St Clair St West,79,Mechanical
5472,DUNDAS WEST STN,168,Mechanical
5473,Eglinton and leslie,51,Mechanical
5474,Dundas west stn,40,Mechanical
5475,Weston and jane,89,Mechanical
5476,Steeles / McCowan,53,Vision
5477,Bathurst & Carscadden,7,Mechanical
5478,Keele & Grand Ravine,108,Diversion
5479,KIPLING STN,45,Mechanical
5480,Finch stn,53,Mechanical
5481,Pine and Lawrence Ave W,79,Utilized Off Route
5482,Jane and Church,35,Investigation
5483,weston rd,165,Mechanical
5484,Martin Grove and Lawrence,52,Mechanical
5485,Prince's Gate,29,Mechanical
5486,KIPLING STN,112,Mechanical
5487,REXDALE AND MARTINGROVE,46,Investigation
5488,Eglinton Station,54,Mechanical
5489,Jane and Wilson,165,Utilized Off Route
5490,Finch stn,53,Mechanical
5491,jane and St Clair,40,Utilized Off Route
5492,Avon Loop,168,Utilized Off Route
5493,St. Clair/Kennedy,102,Investigation
5494,Queen and Lansdowne,47,Utilized Off Route
5495,Jane and Wilson,96,Mechanical
5496,Kipling Station,927,Late Leaving Garage - Operator
5497,Dupont and Ossington,63,Utilized Off Route
5498,High Park Station,41,Utilized Off Route
5499,Prince's Gate,29,Utilized Off Route
5500,Spadina Station,7,Utilized Off Route
5501,Kipling Station,123,Utilized Off Route
5502,Islington Station,37,Utilized Off Route
5503,YONGE ST & CHURCH AVE.,1,Investigation
5504,Kipling Station,900,Utilized Off Route
5505,Dundas West Stn,168,Utilized Off Route
5506,Prince's Gate,29,Utilized Off Route
5507,Humber Loop,66,Emergency Services
5508,Barmac and Steeles,165,Mechanical
5509,Humberwood Loop,36,Mechanical
5510,Finch Station,53,Mechanical
5511,Keele Stn,41,Utilized Off Route
5512,Steeles and Kipling Loop,927,Late Leaving Garage - Operator
5513,Bayview,39,Mechanical
5514,Terminal 3,900,Utilized Off Route
5515,Finch West Station,36,Mechanical
5516,Kipling and Steeles,45,Mechanical
5517,Earls Court Loop,47,Emergency Services
5518,Humber College,927,Emergency Services
5519,Eglinton Station,1,Mechanical
5520,Castle Frank Stn,94,Investigation
5521,Steeles Loop at Yonge,320,Utilized Off Route
5522,Eglinton W Station,32,Mechanical
5523,Steeles Loop at Yonge,320,Utilized Off Route
5524,Meadowvale loop,95,Late Leaving Garage - Operator
5525,Malvern garage,600,Late Leaving Garage - Operator
5526,Malvern garage,600,Late Leaving Garage - Operator
5527,Malvern gate,85,Late Leaving Garage - Operator
5528,Jane Station,35,Mechanical
5529,eglinton station,32,Late Leaving Garage - Mechanical
5530,Meadowvale Loop,85,Late Leaving Garage - Operator
5531,sherborn /bloor,75,Investigation
5532,Sewell and Brenyon Way,132,Late Leaving Garage - Operator
5533,Eglinton Station,56,Investigation
5534,Sheppard and Chesswood,108,Investigation
5535,Don Mills Station,85,Vision
5536,Ellesmere RT,95,Late Leaving Garage - Operator
5537,Lawrence W stn,163,Investigation
5538,Main STN,135,Mechanical
5539,Kipling station,40,Mechanical
5540,Baldoon and Finch,39,Late Leaving Garage - Operator
5541,Steeles Loop /Islington,37,Investigation
5542,Victoria Park Station,24,Mechanical
5543,Oak St at Weston Rd,59,Mechanical
5544,Victoria Park Station,67,Mechanical
5545,Front and Yonge,121,Diversion
5546,Sheppard West Station,106,Utilized Off Route
5547,Finch / Arrow,36,Vision
5548,Finch stn,36,Vision
5549,LAWRENCE WEST STATION,52,Mechanical
5550,Scaroborugh Town Centre,133,Utilized Off Route
5551,eglinton and ennerdale,32,Mechanical
5552,Sheppard West Station,106,Utilized Off Route
5553,Warden STN,16,Utilized Off Route
5554,Scaroborugh Town Centre,133,Utilized Off Route
5555,Scarborough Town Centre,133,Utilized Off Route
5556,Wilson and Avenue,61,Mechanical
5557,Warden stn,70,Investigation
5558,Weston & Norris Pl,165,Mechanical
5559,eglinton station,32,Investigation
5560,Warden STN,16,Utilized Off Route
5561,Scarborough Town Centre,133,Utilized Off Route
5562,giltspur and jane,120,Mechanical
5563,Victoria Park Station,24,Investigation
5564,emmett and jane,32,Mechanical
5565,Kipling and Bywood,46,Investigation
5566,Scarboropugh Town Centre,133,Utilized Off Route
5567,Warden STN,16,Utilized Off Route
5568,Pine and Lawrence,79,Mechanical
5569,Finch Station,39,Investigation
5570,Scarborough Town Centre,133,Utilized Off Route
5571,LAWRENCE/CHISWICK,52,Investigation
5572,Morningside and Finch,133,Utilized Off Route
5573,LAWRENCE/KEELE,52,Utilized Off Route
5574,Victoria Park Station,67,Mechanical
5575,Steeles / McCowan,53,Mechanical
5576,Kipling Station,40,Mechanical
5577,Morningside and Finch,133,Utilized Off Route
5578,St Clair and Keele,41,Investigation
5579,Victoria Park Station,24,Mechanical
5580,St.Clair West Station,90,Mechanical
5581,St Clair and Dufferin,29,Utilized Off Route
5582,Finch west stn,36,Mechanical
5583,Greenwind and Bathurst,7,Mechanical
5584,sheppard and meadowvale,86,Investigation
5585,Centenial College,134,Mechanical
5586,Yorkmills and Bayview,11,Mechanical
5587,Sheppard and Keele,41,Mechanical
5588,mt.dennis garage,79,Late Leaving Garage - Mechanical
5589,Ellesmere Cul-De-Sac (Kingston),95,Late Leaving Garage - Operator
5590,Scarborough Town Center,133,Utilized Off Route
5591,Donmills Station,85,Mechanical
5592,Kipling station,44,Utilized Off Route
5593,Eglinton Station,32,Mechanical
5594,Promenade Mall,160,Investigation
5595,Sherway Gardens,80,Mechanical
5596,Scarburough Town Center,38,Utilized Off Route
5597,Briemly / Steeles,53,Mechanical
5598,Scarborough Town Center,129,Mechanical
5599,Birchmoungt and Rougeside Promenade,17,Investigation
5600,WOODBINE & LAKESHORE,92,Investigation
5601,Renforth Station,32,Mechanical
5602,Windermere at Morningside,71,Mechanical
5603,GREENWOOD AVE & QUEEN ST,31,Investigation
5604,Danforth and Macey Ave,113,Investigation
5605,Jane station,35,Mechanical
5606,Runnymeade station,71,Mechanical
5607,Ossington Station,63,Investigation
5608,Keele and Sheppard,41,Mechanical
5609,Pioneer Village Station,108,Mechanical
5610,queen and lansdowne,47,Investigation
5611,Spadina Station,7,Mechanical
5612,Markham / Silver star,53,Mechanical
5613,Winnett and Eglinton,32,Mechanical
5614,Emmett and Verona,32,Mechanical
5615,Sheppard West Station,107,Mechanical
5616,Dufferin and Castlefield,29,Investigation
5617,Lawrence and Golfwood Heights,52,Mechanical
5618,Broadview and Pottery Rd,100,Investigation
5619,Broadview and Pottery Rd,87,Investigation
5620,Finch Station.,53,Mechanical
5621,Kennedy Station,43,Mechanical
5622,Pine and Lawrence,32,Mechanical
5623,Eglinton Station,54,Utilized Off Route
5624,Pioneer Village Station,41,Utilized Off Route
5625,Avenue and Wilson,61,Mechanical
5626,Danforth and August,300,Emergency Services
5627,Kennedy station,43,Mechanical
5628,High Park Station,341,Mechanical
5629,Terminal #3 Pearson Airport,332,Mechanical
5630,Danforth and Danforth,300,Late Leaving Garage - Operator
5631,Malvern garage,600,Late Leaving Garage - Operator
5632,Malvern gate,85,Late Leaving Garage - Operator
5633,Queen and Lansdowne,47,Mechanical
5634,Champagne and Chesswood,117,Diversion
5635,Don Mills & Freshmeadow,25,Late Leaving Garage - Operator
5636,Lawrence & Warden,54,Late Leaving Garage - Mechanical
5637,Warden & Steeles,68,Late Leaving Garage - Operator
5638,Keele Station,41,Mechanical
5639,Jane Station,35,Late Leaving Garage - Mechanical
5640,Finch and Weston Road,36,Late Leaving Garage - Operator
5641,Victoria Park Station,12,Late Leaving Garage - Mechanical
5642,Victoria Park and Danforth,12,Mechanical
5643,Victoria Park Station,12,Late Leaving Garage - Mechanical
5644,Finch Station,36,Mechanical
5645,Main Station,506,Late Leaving Garage - Mechanical
5646,Finch Station,39,Late Leaving Garage - Operator
5647,Wilson/Dufferin,165,Mechanical
5648,Davisville Station,11,Mechanical
5649,bloor St  and Sherbourne,75,Late Leaving Garage - Mechanical
5650,Sheppard Station,85,Mechanical
5651,Concard  Place,100,Late Leaving Garage - Mechanical
5652,LAWRENCE WEST STATION,52,Mechanical
5653,Ellesmere at McCowan,95,Mechanical
5654,Bathurst and Lawrence,7,Mechanical
5655,Lawrence and The Donway East,54,Investigation
5656,Poharmacy and Ellesmere,67,Diversion
5657,scarlett and eglinton,32,Mechanical
5658,Spadina Station,7,Investigation
5659,Weston/Ormont,165,Mechanical
5660,lawrence and morningside,116,Mechanical
5661,Clayson,96,Mechanical
5662,Main Street Station,113,Vision
5663,Scarborough Town Centre,133,Utilized Off Route
5664,Victoria Park STN,24,Mechanical
5665,Scarborough Town Centre,133,Utilized Off Route
5666,Graydon Hall ( West of) Don Mills Rd,122,Emergency Services
5667,Graydon Hall at Don Mills Rd,122,Emergency Services
5668,Dufferin and Thorburn,29,Investigation
5669,Wilson Station,29,Investigation
5670,Finch Station,36,Vision
5671,pine and lawrence,32,Mechanical
5672,Gleen street,75,Utilized Off Route
5673,rosedale station,82,Mechanical
5674,Morningside and Finch,133,Utilized Off Route
5675,Hwy 7 & Markham Rd,102,Investigation
5676,Morningside and Finch,133,Utilized Off Route
5677,Jane and Sheppard,35,Mechanical
5678,Morningside and Finch,133,Utilized Off Route
5679,Finch station,42,Mechanical
5680,Scarborough Town Centre,133,Utilized Off Route
5681,Supertest Rd & Alness st,117,Mechanical
5682,Finch w & Weston,36,Investigation
5683,Morningside and Finch,133,Utilized Off Route
5684,Steeles east & Lillian,53,Investigation
5685,Pioneer Village Stn,41,Utilized Off Route
5686,Kipling Station,46,Mechanical
5687,Pearson Airport (T3),900,Mechanical
5688,Wilson Station,29,Mechanical
5689,Colonel Samuel Smith Loop,44,Utilized Off Route
5690,High Park Station,80,Mechanical
5691,Emmett and Verona,32,Mechanical
5692,Victoria Park and Craigton,24,Investigation
5693,steels and midland,43,Mechanical
5694,Scarburough Town Center,38,Utilized Off Route
5695,McNIcoll and Victoria Park,39,Mechanical
5696,Ronald and Eglinton,32,Investigation
5697,Wilosn stn,165,Mechanical
5698,WOODBINE AVE & QUEEN ST,92,Investigation
5699,Kennedy Station,43,Mechanical
5700,Scarburough Town Center,38,Utilized Off Route
5701,Jane and Wilson,165,Mechanical
5702,FSTN,60,Mechanical
5703,Eglinton Stn,54,Mechanical
5704,Lawrence West Station,52,Utilized Off Route
5705,Pioneer Village Station,41,Utilized Off Route
5706,Wilson and Lady York,165,Investigation
5707,Bloor and High Park Stn,41,Investigation
5708,High Park Station,89,Investigation
5709,Islington Station,110,Investigation
5710,Townsley Loop,127,General Delay
5711,Shadlock / Steeles,600,Mechanical
5712,PAPE STATION,25,Mechanical
5713,Sheppard W station,106,Investigation
5714,Jethro and Wilson,165,Diversion
5715,Jethro and Wilson,96,Diversion
5716,Cosburn Ave/ Woodbine Ave,87,Diversion
5717,Jane station,35,Mechanical
5718,St Clair Station,88,Mechanical
5719,St.Clair West Station,90,Investigation
5720,Lawrence West Station,52,Utilized Off Route
5721,Lawrence West Station,52,Utilized Off Route
5722,Brimley and Steeles,21,Mechanical
5723,Danforth and Sneath,20,Investigation
5724,Eglinton and Mt Pleasant,34,Mechanical
5725,Moningside and Old Finch,116,Mechanical
5726,Finch and Mccowan,129,Investigation
5727,Scarborough Town Cneter,129,Utilized Off Route
5728,Warden Station,69,Mechanical
5729,Cherry Beach,121,Mechanical
5730,Coxwell Station,70,Emergency Services
5731,Broadview Station,100,Utilized Off Route
5732,Morningside and Nightstar,133,Emergency Services
5733,Pioneer Village Station,35,Mechanical
5734,Centenary Hospital Loop,133,Emergency Services
5735,Markham road / Select Ave,53,Investigation
5736,York Mills Station,395,Mechanical
5737,Yonge & Finch,320,Utilized Off Route
5738,Eglinton Station,34,Mechanical
5739,morningside and finch,116,Late Leaving Garage - Operator
5740,Jarvis St/Queens Quay,75,Late Leaving Garage - Management
5741,Nightstar/ Morningside,116,Investigation
5742,Davenport Rd/Dupont Street,6,Late Leaving Garage - Mechanical
5743,Morningside and nightstart,116,Investigation
5744,Sentinel and Sheppard,106,Mechanical
5745,Marlee and Lawerence Ave W,63,Mechanical
5746,Martin Grove Rd and Royalcrest Rd,927,Late Leaving Garage - Operator
5747,Jane Station,26,Investigation
5748,Bloor St/ Sherbourne,75,Late Leaving Garage - Management
5749,LAWRENCE EAST STATION,954,Mechanical
5750,Sutherland and Bayview,88,Diversion
5751,Jane,36,Mechanical
5752,EGLINTON STATION,32,Investigation
5753,Finch Station,39,Investigation
5754,Dundas West Station,168,Mechanical
5755,Steeles & Jane,60,Investigation
5756,Oakwood Loop,63,Utilized Off Route
5757,Tappscott road,53,Mechanical
5758,QUEENS PARK AND WELLESLY,5,Diversion
5759,York Mills Stn,995,Emergency Services
5760,Warden STN,17,Mechanical
5761,Jane Station,55,Investigation
5762,Jane at Wilson,35,Mechanical
5763,Weston Road,36,Investigation
5764,Castle frank stn,65,Mechanical
5765,EGLINTON STATION,54,Utilized Off Route
5766,Lawrence west station,52,Mechanical
5767,Parkview Hill and Aspen,93,Mechanical
5768,LAWRENCE STATION,124,Utilized Off Route
5769,Lawrence stn,52,Mechanical
5770,Athlantic and King,63,Mechanical
5771,Woodbine stn,92,Utilized Off Route
5772,EGLINTON STATON,54,Utilized Off Route
5773,Lawrence & Jane,52,Mechanical
5774,EGLINTON STATION,54,Investigation
5775,Oakwood and Earnsliffe,163,Investigation
5776,Finch and Tapscott,39,Investigation
5777,42 Cummer Route,42,General Delay
5778,st clair wstn,90,Diversion
5779,Finch and Jayzel,36,Diversion
5780,Malvern Garage,95,Late Leaving Garage - Operator
5781,Malvern Garage,39,Late Leaving Garage - Operator
5782,Sheppard Station,98,Late Leaving Garage - Management
5783,Malvern garage,95,Late Leaving Garage - Operator
5784,Malvern Garage,953,Late Leaving Garage - Operator
5785,eglinton wstn,32,Mechanical
5786,Malvern garage,95,Late Leaving Garage - Operator
5787,Malvern Garage,953,Late Leaving Garage - Operator
5788,Malvern garage,39,Late Leaving Garage - Operator
5789,McCowan and Victoria Park,939,Late Leaving Garage - Operator
5790,Malvern Garage,985,Late Leaving Garage - Operator
5791,Malvern Garage,95,Late Leaving Garage - Operator
5792,Sheppard and Warden,85,Mechanical
5793,Malvern Garage,129,Late Leaving Garage - Operator
5794,Malvern Garage,985,Late Leaving Garage - Operator
5795,Malvern Garage,95,Late Leaving Garage - Operator
5796,Scarborough Town Centre,131,Late Leaving Garage - Operator
5797,Malvern Garage,985,Late Leaving Garage - Operator
5798,Malvern garage,985,Late Leaving Garage - Operator
5799,Malvern garage,131,Late Leaving Garage - Operator
5800,Malvern Garage,953,Late Leaving Garage - Operator
5801,Eglinton yard,925,Utilized Off Route
5802,Malvern Garage,953,Late Leaving Garage - Operator
5803,Oakwood Loop,63,Utilized Off Route
5804,Mount Dennis garage,32,Utilized Off Route
5805,Oakwood Loop,63,Utilized Off Route
5806,princes gates,29,Utilized Off Route
5807,Avon Loop,168,Utilized Off Route
5808,Sentinel and Finch,105,Late Leaving Garage - Mechanical
5809,St.Clair Stn,97,Utilized Off Route
5810,Ossington Station,163,Utilized Off Route
5811,Malvern garage,39,Late Leaving Garage - Operator
5812,Malvern Garage,85,Late Leaving Garage - Operator
5813,Airport T1,52,Mechanical
5814,Ossington Station,161,Mechanical
5815,Sheppard West Station,106,Mechanical
5816,EGLINTON STATION,34,Emergency Services
5817,Pearce and Steeles ave W,165,Investigation
5818,lawrence,131,Mechanical
5819,grandravine and keele,108,Investigation
5820,Ellesmere at Orton Park,38,Investigation
5821,Coxwell Station,70,Mechanical
5822,Finch Station,60,Mechanical
5823,Queen and Lansdowne,47,Mechanical
5824,Kingston Road Loop,95,Mechanical
5825,LRT Stn.,54,Mechanical
5826,Lawrence West Station,52,Mechanical
5827,Lawrence and Warden,54,Mechanical
5828,Scarborough Town centre,21,Mechanical
5829,Old Finch,131,Mechanical
5830,Scarborough Town centre,133,Mechanical
5831,Eglinton/Midland,905,Mechanical
5832,Front & Bay,72,Utilized Off Route
5833,Lawrence West Station,52,Mechanical
5834,Scarborough Golf Club rd. and Lawrence,54,Mechanical
5835,Lawrence West Station,52,Mechanical
5836,Lawrence West Station,52,Mechanical
5837,Lawrence West Station,52,Mechanical
5838,The Westway at Sun Rou Dr,52,Investigation
5839,Greenwin Village at Bathurst,7,Mechanical
5840,on Finch Ave West at Hwy27,36,Mechanical
5841,Van Horne Ave,25,Mechanical
5842,Main Station,20,Mechanical
5843,Flemington and Ranee,109,Diversion
5844,Renforth Station,32,Mechanical
5845,Fleet & Fort York,307,Diversion
5846,FSTN,60,Utilized Off Route
5847,Sewells and Hupfield,132,Late Leaving Garage - Mechanical
5848,LAWRENCE/SCARLETT,52,Mechanical
5849,Davenport Rd/Dupont St,6,Late Leaving Garage - Management
5850,Davenport Rd/Dupont Street,6,Late Leaving Garage - Management
5851,Wilson Stn,29,Mechanical
5852,McCowan,39,Mechanical
5853,Ormont and Steels,165,Mechanical
5854,Eglinton station,32,Emergency Services
5855,Oakwood Loop,63,Mechanical
5856,Sheppard and Markham,85,Investigation
5857,Lawrence West Stn,52,Investigation
5858,Lawrence West Stn,52,Investigation
5859,Warden STN,902,Investigation
5860,Bessborough and Eglinton,34,Investigation
5861,Islington Stn,110,Investigation
5862,Walsh and Weston,165,Mechanical
5863,Ellesmere and Kingston Rd,95,Mechanical
5864,Albion and Weston Rd,89,Mechanical
5865,Front St/Bay St,121,Mechanical
5866,Sheppard West Station,117,Mechanical
5867,Martingrove And Steeles loop,927,Mechanical
5868,EGLINTON STATION,54,Utilized Off Route
5869,LAWRENCE STATION,124,Utilized Off Route
5870,Ferris/Glenburn,23,Diversion
5871,Weston and Sheppard,165,Mechanical
5872,Firth ave and jane,35,Investigation
5873,Main stn,113,Mechanical
5874,Malvern Garage,95,Late Leaving Garage - Operator
5875,"On Weston, at St. Clair",89,Investigation
5876,Scarborough Town Centre,129,Mechanical
5877,Malvern Garage,953,Late Leaving Garage - Operator
5878,Malvern garage,953,Late Leaving Garage - Operator
5879,Rouge Hill Go Station,85,Late Leaving Garage - Mechanical
5880,Malvern Garage,39,Late Leaving Garage - Operator
5881,Malvern garage,129,Late Leaving Garage - Operator
5882,Brebeuf College on Steeles,53,Late Leaving Garage - Mechanical
5883,Malvern garage,131,Late Leaving Garage - Operator
5884,Malvern garage,130,Late Leaving Garage - Operator
5885,Malvern garage,985,Late Leaving Garage - Operator
5886,Malvern garage,939,Late Leaving Garage - Operator
5887,Malvern garage,985,Late Leaving Garage - Operator
5888,Malvern garage,131,Late Leaving Garage - Operator
5889,Malvern garage,953,Late Leaving Garage - Operator
5890,Malvern garage,953,Late Leaving Garage - Operator
5891,Malvern garage,95,Late Leaving Garage - Operator
5892,Malvern garage,21,Late Leaving Garage - Operator
5893,Malvern garage,34,Late Leaving Garage - Operator
5894,Ossington Station,63,Utilized Off Route
5895,eglinton station,56,Utilized Off Route
5896,on Finch Ave West and Chesswood Ave,939,Mechanical
5897,Davenport & Dupont,6,Utilized Off Route
5898,Ossington Station,161,Utilized Off Route
5899,Sheppard West Station,105,Mechanical
5900,Prince Gates,29,Mechanical
5901,"On Weston Road, at Brownville",89,Investigation
5902,"On Weston, at Albion",89,Mechanical
